transect_distance_m,datetime,latitude,snow_depth_m,melt_pond_depth_m,ice_thickness_mean_m,sw_absorbed_by_ocean,downwelling_radiative_flux_absorbed_by_ocean,surface_albedo,surface_downwelling_radiative_flux,transect_distance_m,par_absorbed_by_ocean
487.7044268922184,2020-06-27 11:35:37,81.95465,0.03484,0.0,1.0215314285714283,5.520259857177734,5.520259857177734,0.8283578753471375,351.7455139160156,487.7044268922184,19.32090950012207
491.0796814118545,2020-06-27 11:36:14,81.95465,0.06958,0.0,0.924962857142857,3.5510637760162354,3.5510637760162354,0.8532845973968506,363.34814453125,491.0796814118545,12.428723216056824
497.758193655184,2020-06-27 11:36:26,81.95468,0.0510899999999999,0.0,0.8618528571428571,4.887189865112305,4.887189865112305,0.8431030511856079,358.5129699707031,497.758193655184,17.105164527893066
503.9871722715038,2020-06-27 11:36:33,81.9547,0.04717,0.0,0.8626014285714284,5.198000431060791,5.198000431060791,0.8400918245315552,357.1082458496094,503.9871722715038,18.19300150871277
507.69659173069135,2020-06-27 11:36:38,81.95474,0.1189,0.0,0.9982142857142856,1.943488597869873,1.943488597869873,0.8649910092353821,369.07196044921875,507.69659173069135,6.802210092544556
513.3339144927953,2020-06-27 11:36:48,81.95476,0.07183,0.0,0.9955985714285712,3.2250962257385254,3.2250962257385254,0.8543539643287659,363.8619384765625,513.3339144927953,11.287836790084839
517.8978171517324,2020-06-27 11:36:58,81.95476,0.1273,0.0,0.8071285714285712,2.1426429748535156,2.1426429748535156,0.8658531904220581,369.50048828125,517.8978171517324,7.499250411987305
521.1366635550664,2020-06-27 11:37:05,81.95477,0.0858,0.0,0.812142857142857,3.2464146614074707,3.2464146614074707,0.858381986618042,365.81695556640625,521.1366635550664,11.362451314926147
525.4007375733746,2020-06-27 11:37:11,81.95478,0.0,0.1346,1.697942857142857,21.331775665283203,21.331775665283203,0.30118411779403687,211.17080688476562,525.4007375733746,74.66121482849121
528.6186615807217,2020-06-27 11:37:16,81.95481,0.0,0.0965,2.215985714285714,11.485849380493164,11.485849380493164,0.36560338735580444,222.10755920410156,528.6186615807217,40.200472831726074
533.1511942748268,2020-06-27 11:37:27,81.95481,0.1407,0.0,2.436271428571428,0.35527870059013367,0.35527870059013367,0.8676933646202087,370.41827392578125,533.1511942748268,1.2434754520654678
535.0415535334828,2020-06-27 11:37:33,81.95484,0.06622,0.0,2.655922857142857,0.5927852392196655,0.5927852392196655,0.8537846803665161,363.58612060546875,535.0415535334828,2.0747483372688293
539.4725281168003,2020-06-27 11:37:39,81.95486,0.05838,0.0,2.833105714285714,0.5379474759101868,0.5379474759101868,0.8504048585891724,361.96417236328125,539.4725281168003,1.8828161656856537
542.7606998183066,2020-06-27 11:37:44,81.95488,0.0561399999999999,0.0,2.544945714285714,0.7668218612670898,0.7668218612670898,0.8492370247840881,361.4069519042969,542.7606998183066,2.6838765144348145
545.9567598442895,2020-06-27 11:37:51,81.9549,0.1183,0.0,2.4995,0.40496090054512024,0.40496090054512024,0.8654312491416931,369.2883605957031,545.9567598442895,1.4173631519079208
549.6728575918338,2020-06-27 11:37:59,81.95492,0.3217,0.0,2.3291571428571425,0.0995204746723175,0.0995204746723175,0.8724896907806396,372.8327941894531,549.6728575918338,0.34832166135311127
553.2992108678505,2020-06-27 11:38:08,81.95493,0.3536999999999999,0.0,2.436242857142857,0.0,0.0,0.8726181983947754,372.897705078125,553.2992108678505,0.0
556.3068215724634,2020-06-27 11:38:21,81.95494,0.2999,0.0,2.9794428571428564,0.0,0.0,0.8723622560501099,372.7678527832031,556.3068215724634,0.0
560.4103166609833,2020-06-27 11:38:30,81.95496,0.5368999999999999,0.0,3.228757142857142,0.0,0.0,0.8728203773498535,372.9998474121094,560.4103166609833,0.0
564.3872467052342,2020-06-27 11:38:40,81.95498,0.4103,0.0,3.544185714285714,0.0,0.0,0.8727403879165649,372.9590148925781,564.3872467052342,0.0
569.0224276278896,2020-06-27 11:38:46,81.95499,0.3677,0.0,3.1696428571428563,0.0,0.0,0.8726586699485779,372.91741943359375,569.0224276278896,0.0
572.0125916106983,2020-06-27 11:38:52,81.95501,0.3464,0.0,2.829485714285714,0.0,0.0,0.8725941777229309,372.8843078613281,572.0125916106983,0.0
575.8036964415357,2020-06-27 11:39:03,81.95503,0.1492,0.0,2.527771428571428,0.2983715236186981,0.2983715236186981,0.8683443665504456,370.7409362792969,575.8036964415357,1.0443003326654434
581.3137406415321,2020-06-27 11:39:14,81.95504,0.1009999999999999,0.0,1.852485714285714,0.9684785604476929,0.9684785604476929,0.8628319501876831,367.99774169921875,581.3137406415321,3.389674961566925
585.9239578664984,2020-06-27 11:39:21,81.95505,0.0864,0.0,1.6565142857142854,1.38601815700531,1.38601815700531,0.8597983121871948,366.5053405761719,585.9239578664984,4.851063549518585
589.821557059725,2020-06-27 11:39:30,81.95508,0.0,0.222,1.6807999999999996,30.27055549621582,30.27055549621582,0.16336941719055176,191.03863525390625,589.821557059725,105.94694423675537
595.8267929505056,2020-06-27 11:39:36,81.9551,0.0,0.1604,1.975371428571428,19.752769470214844,19.752769470214844,0.2596074938774109,204.66213989257812,595.8267929505056,69.13469314575195
600.3983693237967,2020-06-27 11:39:42,81.95512,0.04605,0.0,2.349435714285714,1.1047881841659546,1.1047881841659546,0.8429859280586243,358.45263671875,600.3983693237967,3.866758644580841
605.7912425254605,2020-06-27 11:39:53,81.95513,0.04605,0.0,2.166007142857142,1.3516089916229248,1.3516089916229248,0.8429244160652161,358.4236755371094,605.7912425254605,4.730631470680237
609.7440251120689,2020-06-27 11:40:39,81.95509,0.0987,0.0,2.1221857142857137,0.7420699000358582,0.7420699000358582,0.8624510169029236,367.80865478515625,609.7440251120689,2.5972446501255035
614.1418228934806,2020-06-27 11:40:51,81.95512,0.0,0.1227999999999999,1.9528285714285711,16.421125411987305,16.421125411987305,0.3233652114868164,214.81039428710938,614.1418228934806,57.473938941955566
620.0093876543993,2020-06-27 11:41:07,81.95513,0.04829,0.0,1.7295385714285711,2.085604429244995,2.085604429244995,0.8443055152893066,359.0710144042969,620.0093876543993,7.299615502357483
624.8456162459441,2020-06-27 11:41:17,81.95516,0.03484,0.0,1.7668742857142854,2.5063018798828125,2.5063018798828125,0.8323894143104553,353.5648193359375,624.8456162459441,8.772056579589844
630.5779365134126,2020-06-27 11:41:26,81.95518,0.0707,0.0,1.950528571428571,1.2180012464523315,1.2180012464523315,0.8553125262260437,364.31890869140625,630.5779365134126,4.26300436258316
635.6198978568535,2020-06-27 11:41:34,81.95521,0.0,0.1311999999999999,2.114,15.032476425170898,15.032476425170898,0.3118055462837219,212.89572143554688,635.6198978568535,52.613667488098145
640.8896000969502,2020-06-27 11:41:39,81.95523,0.0,0.02812,2.6603942857142857,5.361219882965088,5.361219882965088,0.47231847047805786,242.865478515625,640.8896000969502,18.764269590377808
645.2817356149874,2020-06-27 11:41:45,81.95525,0.04493,0.0,2.975184285714285,0.5569984912872314,0.5569984912872314,0.8423000574111938,358.12994384765625,645.2817356149874,1.94949471950531
649.3558381583899,2020-06-27 11:41:51,81.95528,0.0953999999999999,0.0,2.4927428571428565,0.5106453895568848,0.5106453895568848,0.861859142780304,367.513916015625,649.3558381583899,1.7872588634490967
654.3744554153818,2020-06-27 11:41:57,81.9553,0.05165,0.0,2.114978571428571,1.313442587852478,1.313442587852478,0.8466194868087769,360.15863037109375,654.3744554153818,4.597049057483673
658.9510108082467,2020-06-27 11:42:03,81.95532,0.04157,0.0,1.4293442857142855,3.1783018112182617,3.1783018112182617,0.8385671973228455,356.3935852050781,658.9510108082467,11.124056339263916
663.4206265034229,2020-06-27 11:42:08,81.95533,0.05053,0.0,1.0819271428571429,3.969229221343994,3.969229221343994,0.8438187837600708,358.8387451171875,663.4206265034229,13.89230227470398
667.1009528734012,2020-06-27 11:42:16,81.95534,0.05502,0.0,0.9719228571428568,4.140280723571777,4.140280723571777,0.8462361097335815,359.9763488769531,667.1009528734012,14.49098253250122
671.0540458741996,2020-06-27 11:42:21,81.95535,0.0,0.06398,1.3955914285714286,21.79732894897461,21.79732894897461,0.3952327370643616,227.51014709472656,671.0540458741996,76.29065132141113
674.3509828240351,2020-06-27 11:42:27,81.95537,0.03204,0.0,1.7728742857142854,2.6236207485198975,2.6236207485198975,0.8289279341697693,351.9956970214844,674.3509828240351,9.182672619819641
